0.027,0.401
0.044,0.399
0.077,0.399
0.111,0.402
0.127,0.398
0.161,0.398
0.194,0.399
0.227,0.399
0.261,0.397
0.294,0.397
0.327,0.394
0.361,0.394
0.394,0.392
0.427,0.393
0.461,0.392
0.494,0.388
0.527,0.389
0.544,0.388
0.561,0.384
0.577,0.387
0.594,0.383
0.611,0.385
0.627,0.381
0.644,0.384
0.661,0.383
0.677,0.378
0.694,0.378
0.711,0.377
0.727,0.378
0.744,0.373
0.761,0.372
0.777,0.375
0.794,0.371
0.811,0.369
0.827,0.371
0.844,0.369
0.861,0.368
0.877,0.365
0.894,0.361
0.911,0.361
0.927,0.360
0.944,0.357
0.961,0.360
0.977,0.358
0.994,0.352
1.027,0.349
1.061,0.346
1.094,0.345
1.127,0.340
1.161,0.339
1.194,0.333
1.227,0.330
1.261,0.327
1.294,0.319
1.327,0.317
1.361,0.311
1.394,0.304
1.427,0.303
1.461,0.297
1.494,0.293
1.527,0.286
1.561,0.278
1.594,0.274
1.627,0.269
1.661,0.264
1.694,0.253
1.727,0.247
1.761,0.243
1.794,0.237
1.827,0.226
1.861,0.222
1.894,0.212
1.927,0.206
1.961,0.195
1.994,0.188
2.027,0.180
2.061,0.169
2.094,0.164
2.127,0.150
2.161,0.140
2.194,0.132
2.227,0.121
2.261,0.112
2.294,0.099
2.327,0.088
2.361,0.077
2.394,0.064
2.427,0.054
2.461,0.039
2.494,0.030
2.527,0.015
2.561,0.002
