0.021,0.797
0.037,0.800
0.071,0.800
0.104,0.799
0.137,0.799
0.171,0.801
0.204,0.802
0.237,0.804
0.254,0.805
0.287,0.808
0.321,0.810
0.354,0.812
0.387,0.818
0.421,0.819
0.454,0.825
0.487,0.830
0.504,0.830
0.521,0.832
0.537,0.833
0.554,0.835
0.571,0.838
0.587,0.841
0.604,0.846
0.621,0.846
0.637,0.847
0.654,0.852
0.671,0.854
0.687,0.859
0.704,0.860
0.721,0.861
0.737,0.865
0.754,0.870
0.771,0.871
0.787,0.874
0.804,0.878
0.821,0.882
0.837,0.888
0.854,0.889
0.871,0.893
0.887,0.898
0.904,0.901
0.921,0.903
0.937,0.909
0.954,0.914
0.971,0.917
0.987,0.920
1.004,0.927
1.037,0.937
1.071,0.944
1.104,0.956
1.137,0.964
1.171,0.976
1.204,0.983
1.237,0.997
1.271,1.009
1.304,1.018
1.337,1.031
1.371,1.044
1.404,1.057
1.437,1.069
1.471,1.086
1.504,1.102
1.537,1.117
1.571,1.132
1.604,1.146
1.637,1.164
1.671,1.179
1.704,1.193
1.737,1.212
1.771,1.232
1.804,1.250
1.837,1.268
1.871,1.289
1.904,1.311
1.937,1.331
1.971,1.351
2.004,1.375
2.037,1.399
2.071,1.422
2.104,1.444
2.137,1.467
2.171,1.493
2.204,1.523
2.237,1.549
2.271,1.574
2.304,1.606
2.337,1.632
2.371,1.663
2.404,1.693
2.437,1.725
2.471,1.758
2.504,1.789
2.537,1.822
2.571,1.862
2.604,1.895
2.637,1.934
2.671,1.971
2.704,2.008
