0.021,0.797
0.037,0.800
0.054,0.798
0.087,0.801
0.121,0.800
0.137,0.803
0.171,0.805
0.204,0.804
0.237,0.806
0.254,0.808
0.287,0.808
0.321,0.810
0.354,0.814
0.387,0.820
0.421,0.823
0.454,0.824
0.487,0.827
0.521,0.833
0.537,0.838
0.554,0.837
0.571,0.839
0.587,0.841
0.604,0.844
0.621,0.849
0.637,0.849
0.654,0.852
0.671,0.854
0.687,0.859
0.704,0.863
0.721,0.865
0.737,0.866
0.754,0.872
0.771,0.873
0.787,0.878
0.804,0.883
0.821,0.887
0.837,0.890
0.854,0.890
0.871,0.895
0.887,0.898
0.904,0.903
0.921,0.905
0.937,0.911
0.954,0.914
0.971,0.917
0.987,0.926
1.021,0.932
1.054,0.942
1.087,0.951
1.121,0.961
1.154,0.970
1.187,0.982
1.221,0.991
1.254,1.007
1.287,1.014
1.321,1.030
1.354,1.042
1.387,1.053
1.421,1.065
1.454,1.083
1.487,1.095
1.521,1.108
1.554,1.126
1.587,1.143
1.621,1.155
1.654,1.171
1.687,1.189
1.721,1.206
1.754,1.225
1.787,1.245
1.821,1.265
1.854,1.282
1.887,1.304
1.921,1.322
1.954,1.347
1.987,1.365
2.021,1.389
2.054,1.411
2.087,1.439
2.121,1.460
2.154,1.485
2.187,1.513
2.221,1.539
2.254,1.564
2.287,1.592
2.321,1.625
2.354,1.654
2.387,1.686
2.421,1.715
2.454,1.745
2.487,1.780
2.521,1.814
2.554,1.846
2.587,1.883
2.621,1.922
2.654,1.959
2.687,1.996
