0.019,1.002
0.052,1.000
0.086,1.004
0.119,1.006
0.152,1.005
0.186,1.011
0.219,1.010
0.252,1.014
0.286,1.021
0.319,1.025
0.352,1.026
0.386,1.031
0.419,1.037
0.452,1.042
0.486,1.052
0.519,1.056
0.536,1.061
0.552,1.067
0.569,1.068
0.586,1.073
0.602,1.076
0.619,1.080
0.636,1.089
0.652,1.089
0.669,1.097
0.686,1.101
0.702,1.106
0.719,1.111
0.736,1.115
0.752,1.120
0.769,1.125
0.786,1.133
0.802,1.136
0.819,1.145
0.836,1.148
0.852,1.157
0.869,1.162
0.886,1.165
0.902,1.172
0.919,1.180
0.936,1.186
0.952,1.192
0.969,1.200
0.986,1.208
1.019,1.220
1.052,1.238
1.086,1.255
1.119,1.270
1.152,1.288
1.186,1.304
1.219,1.320
1.252,1.339
1.286,1.358
1.319,1.381
1.352,1.400
1.386,1.421
1.419,1.444
1.452,1.467
1.486,1.489
1.519,1.511
1.552,1.539
1.586,1.560
1.619,1.587
1.652,1.616
1.686,1.642
1.719,1.671
1.752,1.699
1.786,1.732
1.819,1.762
1.852,1.795
1.886,1.828
1.919,1.860
1.952,1.896
1.986,1.933
2.002,1.948
2.036,1.987
