0.018,1.203
0.035,1.200
0.052,1.201
0.085,1.205
0.118,1.206
0.135,1.205
0.168,1.207
0.202,1.211
0.235,1.218
0.268,1.223
0.302,1.229
0.335,1.235
0.368,1.241
0.402,1.247
0.435,1.258
0.468,1.267
0.502,1.275
0.518,1.279
0.535,1.282
0.552,1.291
0.568,1.295
0.585,1.299
0.602,1.305
0.618,1.310
0.635,1.317
0.652,1.325
0.668,1.329
0.685,1.337
0.702,1.343
0.718,1.350
0.735,1.355
0.752,1.365
0.768,1.371
0.785,1.380
0.802,1.385
0.818,1.397
0.835,1.402
0.852,1.409
0.868,1.422
0.885,1.428
0.902,1.436
0.918,1.444
0.935,1.455
0.952,1.464
0.968,1.476
0.985,1.483
1.018,1.504
1.052,1.525
1.085,1.545
1.118,1.569
1.152,1.593
1.185,1.616
1.218,1.640
1.252,1.666
1.285,1.691
1.318,1.718
1.352,1.747
1.385,1.775
1.418,1.802
1.452,1.836
1.485,1.864
1.518,1.901
1.552,1.932
1.585,1.967
1.618,2.002
