-0.000,0.001
-0.001,0.001
0.001,0.006
0.007,0.015
0.008,0.011
0.002,0.019
0.001,0.027
0.002,0.030
0.006,0.032
0.007,0.045
0.004,0.044
0.014,0.053
0.010,0.055
0.016,0.059
0.014,0.068
0.017,0.070
0.013,0.071
0.011,0.083
0.017,0.084
0.020,0.086
0.015,0.100
0.022,0.100
0.017,0.106
0.024,0.106
0.025,0.117
0.027,0.115
0.022,0.120
0.025,0.125
0.021,0.134
0.030,0.135
0.025,0.143
0.031,0.152
0.025,0.150
0.031,0.161
0.031,0.165
0.033,0.172
0.030,0.176
0.033,0.182
0.041,0.181
0.033,0.187
0.038,0.195
0.043,0.196
0.042,0.203
0.038,0.207
0.048,0.214
0.050,0.215
0.049,0.219
0.049,0.230
0.053,0.231
0.051,0.234
0.048,0.246
0.049,0.245
0.053,0.248
0.060,0.255
0.056,0.260
0.057,0.262
0.065,0.274
0.066,0.272
0.067,0.279
0.071,0.281
0.068,0.291
0.075,0.293
0.079,0.297
0.085,0.298
0.084,0.300
0.088,0.302
0.088,0.312
0.097,0.314
0.104,0.307
0.111,0.314
0.113,0.313
0.116,0.303
0.116,0.304
0.119,0.303
0.129,0.297
0.131,0.290
0.129,0.293
0.131,0.287
0.134,0.276
0.140,0.276
0.146,0.271
0.146,0.266
0.148,0.263
0.142,0.258
0.147,0.253
0.148,0.245
0.151,0.241
0.154,0.234
0.154,0.236
0.149,0.224
0.156,0.225
0.154,0.216
0.155,0.215
0.154,0.203
0.156,0.204
0.159,0.194
0.162,0.190
0.156,0.185
0.158,0.185
0.163,0.176
0.158,0.176
0.162,0.163
0.166,0.164
0.165,0.162
0.169,0.151
0.170,0.147
0.165,0.142
0.171,0.133
0.172,0.130
0.169,0.132
0.166,0.124
0.171,0.114
0.165,0.111
0.173,0.104
0.167,0.098
0.171,0.098
0.176,0.098
0.172,0.084
0.172,0.080
0.173,0.080
0.171,0.076
0.170,0.070
0.176,0.062
0.179,0.059
0.171,0.055
0.171,0.052
0.179,0.044
0.177,0.040
0.173,0.029
0.181,0.027
0.182,0.024
0.176,0.021
0.174,0.014
0.176,0.006
0.179,0.004
0.179,-0.003
0.183,-0.011
0.184,-0.010
0.183,-0.014
0.183,-0.026
0.180,-0.023
0.179,-0.036
0.177,-0.032
0.182,-0.039
0.184,-0.043
0.179,-0.056
0.182,-0.058
0.184,-0.059
0.178,-0.062
0.186,-0.074
0.180,-0.074
0.180,-0.081
0.186,-0.084
0.186,-0.094
0.181,-0.095
0.186,-0.104
0.188,-0.110
0.183,-0.113
0.187,-0.119
0.185,-0.124
0.185,-0.124
0.183,-0.128
0.187,-0.138
0.185,-0.137
0.187,-0.144
0.190,-0.155
0.184,-0.154
0.192,-0.158
0.185,-0.169
0.192,-0.170
0.192,-0.176
0.192,-0.178
0.189,-0.184
0.189,-0.191
0.190,-0.193
0.187,-0.200
0.193,-0.211
0.186,-0.210
0.189,-0.212
0.188,-0.224
0.187,-0.231
0.192,-0.230
0.187,-0.232
0.189,-0.242
0.192,-0.251
0.192,-0.251
0.188,-0.260
0.189,-0.264
0.194,-0.266
0.195,-0.273
0.195,-0.273
0.197,-0.284
0.197,-0.290
0.192,-0.289
0.191,-0.292
0.196,-0.301
0.189,-0.309
0.193,-0.309
0.193,-0.313
0.198,-0.317
0.195,-0.330
0.194,-0.331
0.194,-0.329
0.191,-0.332
0.190,-0.329
0.191,-0.332
0.190,-0.327
0.196,-0.325
0.192,-0.327
0.193,-0.334
0.198,-0.329
0.198,-0.326
0.189,-0.332
0.193,-0.328
0.196,-0.327
0.198,-0.325
0.194,-0.325
0.195,-0.329
0.194,-0.332
0.197,-0.332
0.191,-0.329
0.193,-0.328
0.194,-0.327
0.196,-0.331
0.193,-0.325
0.190,-0.333
0.192,-0.327
0.190,-0.331
0.194,-0.326
0.197,-0.327
0.194,-0.333
0.198,-0.327
0.195,-0.333
0.190,-0.333
0.190,-0.328
0.199,-0.330
0.194,-0.331
0.197,-0.330
0.198,-0.331
0.196,-0.327
0.194,-0.332
0.190,-0.329
0.191,-0.330
0.190,-0.326
0.192,-0.331
0.193,-0.332
0.196,-0.325
0.197,-0.329
0.189,-0.333
0.198,-0.328
0.192,-0.330
0.196,-0.328
0.193,-0.326
0.194,-0.333
0.193,-0.326
0.198,-0.334
0.191,-0.326
0.193,-0.333
0.192,-0.329
0.192,-0.326
0.196,-0.327
