0.032,0.800
0.066,0.801
0.099,0.803
0.132,0.804
0.166,0.802
0.199,0.803
0.232,0.802
0.266,0.800
0.299,0.801
0.332,0.798
0.366,0.796
0.399,0.799
0.432,0.797
0.466,0.797
0.499,0.793
0.516,0.793
0.532,0.794
0.549,0.791
0.566,0.794
0.582,0.790
0.599,0.793
0.616,0.788
0.632,0.792
0.649,0.791
0.666,0.788
0.682,0.789
0.699,0.786
0.716,0.786
0.732,0.787
0.749,0.783
0.766,0.783
0.782,0.782
0.799,0.781
0.816,0.785
0.832,0.779
0.849,0.782
0.866,0.778
0.882,0.776
0.899,0.777
0.916,0.775
0.932,0.774
0.949,0.777
0.966,0.776
0.982,0.775
0.999,0.770
1.016,0.769
1.049,0.769
1.082,0.769
1.116,0.767
1.149,0.763
1.182,0.758
1.216,0.759
1.249,0.753
1.282,0.753
1.316,0.748
1.349,0.749
1.382,0.745
1.416,0.742
1.449,0.737
1.482,0.734
1.516,0.733
1.549,0.731
1.582,0.723
1.616,0.721
1.649,0.718
1.682,0.713
1.716,0.711
1.749,0.707
1.782,0.702
1.816,0.700
1.849,0.693
1.882,0.690
1.916,0.686
1.949,0.682
1.982,0.677
2.016,0.670
2.049,0.666
2.082,0.658
2.116,0.656
2.149,0.652
2.182,0.646
2.216,0.641
2.249,0.634
2.282,0.627
2.316,0.622
2.349,0.616
2.382,0.610
2.416,0.600
2.449,0.596
2.482,0.588
2.516,0.580
2.549,0.574
2.582,0.565
2.616,0.559
2.649,0.551
2.682,0.542
2.716,0.535
2.749,0.525
2.782,0.516
2.816,0.505
2.849,0.499
2.882,0.490
2.916,0.476
2.949,0.466
2.982,0.460
3.016,0.446
3.049,0.438
3.082,0.423
3.116,0.413
3.149,0.402
3.182,0.389
3.216,0.380
3.249,0.367
3.282,0.351
3.316,0.338
3.349,0.325
3.382,0.312
3.416,0.299
3.449,0.281
3.482,0.268
3.516,0.251
3.549,0.236
3.582,0.220
3.616,0.203
3.649,0.183
3.682,0.166
3.716,0.146
3.749,0.130
3.782,0.108
3.816,0.088
3.849,0.071
3.882,0.051
3.916,0.026
3.949,0.007
