-0.003,-0.004
-0.002,-0.002
0.005,0.007
0.001,0.007
0.006,0.020
0.007,0.024
0.005,0.028
0.005,0.031
0.009,0.035
0.009,0.045
0.010,0.047
0.012,0.052
0.016,0.056
0.009,0.058
0.009,0.061
0.015,0.073
0.016,0.079
0.017,0.083
0.017,0.083
0.020,0.092
0.025,0.096
0.026,0.096
0.023,0.106
0.026,0.105
0.023,0.117
0.025,0.121
0.034,0.121
0.037,0.125
0.037,0.130
0.038,0.134
0.043,0.139
0.038,0.140
0.045,0.146
0.046,0.155
0.053,0.158
0.057,0.150
0.067,0.148
0.067,0.152
0.070,0.143
0.076,0.137
0.081,0.137
0.073,0.136
0.076,0.132
0.084,0.123
0.079,0.117
0.083,0.118
0.089,0.105
0.082,0.101
0.090,0.101
0.087,0.089
0.083,0.084
0.094,0.087
0.092,0.081
0.088,0.072
0.090,0.070
0.088,0.066
0.091,0.061
0.091,0.053
0.092,0.047
0.090,0.045
0.093,0.034
0.100,0.034
0.093,0.027
0.098,0.027
0.094,0.022
0.093,0.009
0.094,0.012
0.102,0.003
0.102,-0.006
0.103,-0.009
0.102,-0.009
0.101,-0.014
0.102,-0.018
0.097,-0.023
0.104,-0.035
0.102,-0.033
0.099,-0.045
0.105,-0.050
0.101,-0.049
0.104,-0.053
0.097,-0.060
0.099,-0.068
0.099,-0.076
0.098,-0.080
0.106,-0.083
0.101,-0.085
0.101,-0.094
0.107,-0.097
0.105,-0.101
0.100,-0.108
0.099,-0.115
0.106,-0.117
0.100,-0.120
0.101,-0.123
0.104,-0.136
0.101,-0.139
0.104,-0.139
0.102,-0.141
0.110,-0.146
0.107,-0.161
0.110,-0.163
0.101,-0.163
0.111,-0.164
0.109,-0.165
0.109,-0.163
0.104,-0.165
0.110,-0.161
0.108,-0.166
0.107,-0.164
0.104,-0.168
0.108,-0.162
0.111,-0.166
0.102,-0.163
0.108,-0.167
0.106,-0.160
0.108,-0.169
0.107,-0.169
0.104,-0.162
0.107,-0.160
0.103,-0.168
0.110,-0.165
0.111,-0.169
0.108,-0.161
0.103,-0.165
0.104,-0.162
0.104,-0.168
0.101,-0.160
0.107,-0.166
0.102,-0.163
0.108,-0.160
0.108,-0.168
0.108,-0.168
0.102,-0.163
0.102,-0.168
0.105,-0.162
0.108,-0.162
0.103,-0.164
0.110,-0.164
0.102,-0.161
0.108,-0.167
0.110,-0.160
0.106,-0.160
0.107,-0.169
0.102,-0.167
0.110,-0.160
0.106,-0.162
0.102,-0.163
0.102,-0.169
0.104,-0.160
0.105,-0.160
0.108,-0.166
0.104,-0.169
0.110,-0.162
0.107,-0.161
0.106,-0.169
0.106,-0.169
0.106,-0.160
