-0.001,0.000
0.001,-0.002
0.003,0.001
0.004,0.014
0.014,0.017
0.014,0.020
0.010,0.023
0.020,0.031
0.023,0.036
0.025,0.038
0.028,0.041
0.032,0.042
0.031,0.048
0.030,0.050
0.042,0.060
0.039,0.060
0.048,0.060
0.046,0.070
0.052,0.066
0.058,0.069
0.061,0.068
0.071,0.074
0.071,0.079
0.077,0.077
0.085,0.070
0.081,0.069
0.090,0.067
0.097,0.066
0.098,0.063
0.100,0.064
0.104,0.062
0.106,0.051
0.109,0.046
0.111,0.042
0.113,0.046
0.116,0.040
0.122,0.034
0.127,0.032
0.128,0.022
0.133,0.016
0.133,0.017
0.136,0.008
0.130,0.005
0.137,0.003
0.138,0.000
0.138,-0.008
0.144,-0.016
0.140,-0.023
0.142,-0.018
0.146,-0.023
0.150,-0.035
0.154,-0.038
0.155,-0.040
0.154,-0.041
0.152,-0.050
0.153,-0.052
0.164,-0.061
0.167,-0.066
0.169,-0.065
0.169,-0.075
0.172,-0.079
0.180,-0.080
0.176,-0.085
0.184,-0.084
0.191,-0.085
0.191,-0.075
0.199,-0.079
0.205,-0.068
0.206,-0.065
0.209,-0.065
0.204,-0.061
0.206,-0.049
0.213,-0.048
0.209,-0.040
0.213,-0.041
0.214,-0.038
0.215,-0.032
0.220,-0.025
0.217,-0.016
0.218,-0.013
0.218,-0.010
0.216,-0.006
0.225,-0.002
0.222,0.006
0.222,0.014
0.224,0.011
0.224,0.020
0.221,0.022
0.221,0.026
0.224,0.036
0.225,0.039
0.220,0.042
0.229,0.052
0.226,0.053
0.229,0.061
0.230,0.061
0.223,0.070
0.232,0.070
0.226,0.083
0.227,0.088
0.232,0.088
0.227,0.087
0.232,0.087
0.230,0.088
0.225,0.088
0.232,0.090
0.232,0.094
0.228,0.090
0.231,0.092
0.231,0.095
0.224,0.092
0.233,0.091
0.228,0.094
0.233,0.094
0.231,0.090
0.224,0.089
0.226,0.090
0.229,0.093
0.224,0.090
0.224,0.093
0.227,0.093
0.231,0.089
0.231,0.096
0.231,0.089
0.229,0.089
0.234,0.097
0.224,0.091
0.233,0.089
0.226,0.096
0.226,0.094
0.230,0.089
0.234,0.095
0.226,0.091
0.225,0.092
0.225,0.090
0.231,0.096
0.232,0.095
0.227,0.091
0.226,0.094
0.227,0.097
0.231,0.088
0.227,0.092
0.232,0.097
0.228,0.089
0.226,0.090
0.232,0.090
0.232,0.092
0.228,0.097
0.227,0.095
0.225,0.097
0.225,0.092
0.226,0.088
0.229,0.088
0.225,0.093
0.228,0.093
0.228,0.094
0.226,0.095
