0.020,1.200
0.037,1.201
0.070,1.202
0.104,1.204
0.137,1.203
0.170,1.201
0.204,1.207
0.237,1.205
0.270,1.212
0.304,1.213
0.337,1.215
0.370,1.220
0.404,1.221
0.437,1.225
0.470,1.230
0.504,1.232
0.520,1.236
0.537,1.235
0.554,1.238
0.570,1.241
0.587,1.242
0.604,1.244
0.620,1.251
0.637,1.254
0.654,1.257
0.670,1.257
0.687,1.260
0.704,1.262
0.720,1.265
0.737,1.269
0.754,1.273
0.770,1.275
0.787,1.281
0.804,1.282
0.820,1.286
0.837,1.287
0.854,1.293
0.870,1.297
0.887,1.300
0.904,1.305
0.920,1.309
0.937,1.312
0.954,1.314
0.970,1.321
0.987,1.325
1.020,1.333
1.054,1.341
1.087,1.351
1.120,1.362
1.154,1.371
1.187,1.377
1.220,1.392
1.254,1.399
1.287,1.412
1.320,1.425
1.354,1.435
1.387,1.446
1.420,1.458
1.454,1.470
1.487,1.486
1.520,1.496
1.554,1.513
1.587,1.525
1.620,1.539
1.654,1.557
1.687,1.574
1.720,1.588
1.754,1.606
1.787,1.622
1.820,1.639
1.854,1.657
1.887,1.675
1.920,1.690
1.954,1.711
1.987,1.729
2.004,1.742
2.037,1.758
2.070,1.778
2.104,1.801
2.137,1.824
2.170,1.846
2.204,1.869
2.237,1.893
2.270,1.917
2.304,1.938
2.337,1.966
2.370,1.991
