0.001,-0.003
-0.003,0.005
0.007,0.008
0.006,0.004
0.008,0.014
0.018,0.018
0.016,0.023
0.023,0.024
0.022,0.030
0.031,0.026
0.036,0.037
0.036,0.041
0.035,0.036
0.041,0.046
0.042,0.053
0.050,0.052
0.052,0.053
0.062,0.060
0.062,0.059
0.060,0.066
0.072,0.066
0.069,0.068
0.080,0.074
0.082,0.075
0.086,0.081
0.086,0.083
0.086,0.088
0.097,0.091
0.099,0.095
0.101,0.095
0.103,0.097
0.117,0.099
0.113,0.101
0.123,0.109
0.121,0.108
0.135,0.104
0.136,0.114
0.138,0.109
0.144,0.109
0.150,0.109
0.158,0.114
0.161,0.115
0.168,0.110
0.168,0.109
0.176,0.110
0.176,0.108
0.188,0.106
0.186,0.105
0.195,0.093
0.195,0.089
0.197,0.089
0.203,0.087
0.207,0.079
0.212,0.078
0.214,0.075
0.220,0.073
0.217,0.070
0.223,0.062
0.223,0.057
0.224,0.052
0.233,0.055
0.227,0.045
0.238,0.042
0.238,0.033
0.243,0.030
0.237,0.024
0.239,0.028
0.245,0.018
0.246,0.017
0.251,0.014
0.246,0.002
0.249,0.004
0.254,0.000
0.252,-0.008
0.253,-0.019
0.256,-0.019
0.260,-0.022
0.258,-0.032
0.259,-0.033
0.260,-0.040
0.265,-0.043
0.266,-0.048
0.266,-0.050
0.265,-0.056
0.265,-0.067
0.270,-0.068
0.269,-0.072
0.274,-0.077
0.277,-0.087
0.272,-0.091
0.275,-0.088
0.272,-0.097
0.275,-0.103
0.280,-0.111
0.279,-0.110
0.282,-0.120
0.279,-0.126
0.283,-0.123
0.279,-0.126
0.280,-0.140
0.286,-0.138
0.287,-0.147
0.287,-0.147
0.281,-0.140
0.288,-0.146
