0.004,0.001
-0.000,-0.001
-0.001,0.010
0.002,0.010
-0.001,0.013
0.004,0.024
0.006,0.022
0.000,0.029
0.001,0.037
0.006,0.046
0.000,0.049
0.009,0.049
0.004,0.056
0.006,0.057
0.003,0.065
0.003,0.068
0.006,0.080
0.009,0.079
0.010,0.090
0.012,0.090
0.013,0.093
0.009,0.103
0.013,0.104
0.012,0.116
0.010,0.118
0.013,0.117
0.010,0.125
0.010,0.129
0.013,0.141
0.015,0.138
0.014,0.144
0.010,0.150
0.009,0.154
0.016,0.159
0.017,0.167
0.016,0.167
0.012,0.175
0.015,0.183
0.018,0.182
0.014,0.194
0.012,0.196
0.016,0.200
0.019,0.209
0.021,0.215
0.019,0.220
0.022,0.218
0.021,0.230
0.021,0.228
0.020,0.239
0.024,0.242
0.015,0.245
0.018,0.256
0.021,0.254
0.019,0.266
0.022,0.270
0.025,0.269
0.023,0.273
0.026,0.283
0.025,0.289
0.023,0.287
0.027,0.294
0.021,0.305
0.020,0.304
0.024,0.313
0.019,0.319
0.023,0.326
0.026,0.330
0.025,0.334
0.028,0.333
0.026,0.337
0.026,0.348
0.028,0.353
0.023,0.355
0.027,0.365
0.027,0.361
0.030,0.374
0.032,0.375
0.028,0.382
0.029,0.382
0.027,0.393
0.028,0.392
0.030,0.401
0.029,0.402
0.028,0.415
0.034,0.416
0.032,0.420
0.034,0.421
0.026,0.427
0.028,0.440
0.027,0.445
0.031,0.444
0.035,0.448
0.030,0.453
0.036,0.464
0.029,0.467
0.030,0.472
0.032,0.478
0.032,0.482
0.032,0.483
0.032,0.495
0.038,0.492
0.032,0.498
0.031,0.500
0.031,0.496
0.037,0.501
0.035,0.495
0.034,0.503
0.031,0.502
0.033,0.498
0.037,0.494
0.036,0.502
0.034,0.500
0.031,0.501
0.034,0.503
