0.005,-0.002
0.001,-0.003
0.010,0.005
0.006,0.009
0.016,0.011
0.020,0.007
0.025,0.012
0.029,0.018
0.034,0.016
0.036,0.020
0.044,0.029
0.044,0.024
0.050,0.033
0.050,0.035
0.054,0.034
0.060,0.044
0.067,0.039
0.066,0.045
0.075,0.050
0.073,0.052
0.086,0.057
0.083,0.060
0.087,0.053
0.097,0.059
0.103,0.063
0.106,0.069
0.111,0.064
0.112,0.073
0.120,0.075
0.126,0.071
0.123,0.076
0.127,0.074
0.131,0.083
0.141,0.080
0.140,0.090
0.146,0.084
0.156,0.087
0.157,0.090
0.166,0.091
0.167,0.098
0.167,0.095
0.181,0.098
0.181,0.097
0.189,0.097
0.194,0.102
0.198,0.103
0.202,0.098
0.210,0.105
0.212,0.104
0.212,0.099
0.221,0.103
0.226,0.108
0.229,0.100
0.231,0.099
0.246,0.105
0.243,0.099
0.249,0.106
0.252,0.103
0.259,0.096
0.263,0.095
0.272,0.099
0.277,0.092
0.278,0.100
0.282,0.095
0.286,0.093
0.293,0.087
0.304,0.087
0.301,0.091
0.303,0.084
0.314,0.080
0.314,0.077
0.317,0.073
0.322,0.073
0.333,0.077
0.336,0.066
0.333,0.071
0.340,0.061
0.346,0.065
0.351,0.053
0.355,0.057
0.359,0.050
0.361,0.043
0.369,0.047
0.374,0.042
0.373,0.039
0.381,0.032
0.382,0.028
0.389,0.030
0.387,0.028
0.391,0.023
0.393,0.019
0.403,0.010
0.399,0.014
0.404,0.004
0.405,0.005
0.416,0.001
0.418,0.000
0.420,-0.011
0.422,-0.012
0.421,-0.015
0.432,-0.022
0.431,-0.027
0.436,-0.030
0.436,-0.028
0.441,-0.037
0.440,-0.034
0.449,-0.043
0.450,-0.049
0.452,-0.050
0.461,-0.049
0.465,-0.054
0.467,-0.058
0.467,-0.060
0.475,-0.069
0.472,-0.074
0.484,-0.074
0.485,-0.079
0.491,-0.083
0.487,-0.086
0.498,-0.089
0.501,-0.089
0.504,-0.090
0.507,-0.097
0.505,-0.097
0.516,-0.103
0.523,-0.105
0.522,-0.106
0.523,-0.112
0.528,-0.111
0.532,-0.113
0.542,-0.118
0.542,-0.114
0.555,-0.123
0.556,-0.119
0.556,-0.124
0.561,-0.119
0.567,-0.121
0.573,-0.117
0.582,-0.119
0.582,-0.115
0.588,-0.121
0.590,-0.116
0.602,-0.108
0.605,-0.110
0.605,-0.102
0.608,-0.101
0.617,-0.096
0.615,-0.094
0.623,-0.097
0.628,-0.089
0.629,-0.087
0.628,-0.084
0.630,-0.075
0.637,-0.077
0.637,-0.064
0.638,-0.065
0.641,-0.058
0.646,-0.056
0.649,-0.051
0.653,-0.051
0.655,-0.042
0.650,-0.035
0.661,-0.036
0.657,-0.032
0.661,-0.020
0.663,-0.021
0.663,-0.017
0.664,-0.013
0.668,-0.007
0.667,0.002
0.674,0.003
0.668,0.013
0.669,0.014
0.676,0.020
0.673,0.022
0.673,0.029
0.679,0.035
0.679,0.041
0.680,0.047
0.679,0.052
0.680,0.050
0.686,0.057
0.687,0.067
0.691,0.071
0.686,0.071
0.688,0.082
0.685,0.086
0.686,0.091
0.692,0.088
0.690,0.093
0.688,0.102
0.690,0.111
0.691,0.112
0.697,0.118
0.697,0.118
0.700,0.132
0.697,0.127
0.701,0.136
0.702,0.140
0.697,0.142
0.703,0.153
0.704,0.154
0.704,0.149
0.706,0.157
0.698,0.152
0.700,0.150
0.700,0.153
0.697,0.155
0.699,0.154
0.705,0.159
0.707,0.157
0.706,0.150
0.697,0.151
0.700,0.156
0.707,0.150
0.698,0.154
0.704,0.158
0.698,0.156
0.705,0.153
0.706,0.160
0.699,0.159
0.707,0.152
0.703,0.155
0.701,0.153
0.700,0.156
0.706,0.153
0.697,0.158
0.701,0.157
0.705,0.154
0.700,0.156
0.705,0.156
0.700,0.151
0.697,0.155
0.698,0.151
0.698,0.158
0.703,0.154
0.703,0.151
0.705,0.158
0.700,0.154
0.701,0.159
0.707,0.152
0.706,0.154
0.697,0.159
0.698,0.151
0.707,0.157
0.702,0.152
0.706,0.153
0.701,0.156
0.707,0.150
0.698,0.150
0.703,0.157
0.705,0.155
0.706,0.154
0.703,0.154
0.705,0.160
0.699,0.157
0.698,0.150
0.701,0.154
0.698,0.158
0.701,0.150
0.706,0.154
0.703,0.155
0.698,0.151
0.704,0.150
0.703,0.152
0.698,0.159
0.700,0.158
