-0.003,-0.004
0.002,0.004
0.005,0.005
0.002,0.010
0.008,0.015
0.012,0.018
0.011,0.028
0.017,0.025
0.012,0.029
0.018,0.042
0.023,0.039
0.023,0.052
0.020,0.053
0.029,0.055
0.028,0.062
0.024,0.062
0.031,0.066
0.035,0.076
0.038,0.080
0.034,0.081
0.039,0.087
0.036,0.092
0.046,0.099
0.046,0.098
0.051,0.111
0.052,0.113
0.047,0.120
0.050,0.117
0.058,0.128
0.056,0.131
0.061,0.135
0.062,0.138
0.060,0.140
0.064,0.148
0.071,0.151
0.074,0.153
0.074,0.157
0.076,0.165
0.081,0.173
0.084,0.178
0.078,0.179
0.082,0.185
0.087,0.189
0.090,0.194
0.096,0.199
0.092,0.205
0.101,0.206
0.104,0.213
0.105,0.210
0.104,0.215
0.107,0.225
0.112,0.227
0.114,0.228
0.120,0.229
0.116,0.238
0.122,0.241
0.129,0.241
0.128,0.245
0.138,0.250
0.142,0.251
0.143,0.259
0.143,0.264
0.148,0.269
0.148,0.273
0.156,0.271
0.159,0.274
0.170,0.275
0.174,0.278
0.176,0.279
0.185,0.278
0.186,0.276
0.187,0.278
0.197,0.276
0.196,0.279
0.208,0.278
0.209,0.281
0.219,0.269
0.219,0.268
0.220,0.272
0.226,0.269
0.232,0.259
0.234,0.258
0.236,0.256
0.239,0.254
0.243,0.247
0.253,0.244
0.252,0.235
0.255,0.237
0.259,0.235
0.263,0.231
0.264,0.221
0.268,0.217
0.265,0.211
0.266,0.213
0.267,0.203
0.275,0.206
0.276,0.194
0.273,0.193
0.273,0.182
0.275,0.185
0.283,0.174
0.283,0.172
0.288,0.165
0.289,0.160
0.292,0.159
0.287,0.156
0.293,0.153
0.288,0.145
0.296,0.142
0.292,0.132
0.300,0.125
0.300,0.122
0.297,0.118
0.298,0.116
0.303,0.114
0.297,0.102
0.307,0.096
0.304,0.097
0.301,0.092
0.311,0.089
0.310,0.078
0.305,0.071
0.311,0.069
0.306,0.068
0.306,0.061
0.316,0.055
0.314,0.048
0.313,0.051
0.315,0.042
0.318,0.034
0.312,0.034
0.314,0.023
0.320,0.018
0.314,0.021
0.324,0.016
0.324,0.002
0.317,-0.000
0.323,0.000
0.320,-0.008
0.324,-0.012
0.322,-0.015
0.323,-0.027
0.328,-0.030
0.324,-0.034
0.329,-0.036
0.328,-0.040
0.333,-0.048
0.328,-0.054
0.333,-0.053
0.328,-0.061
0.334,-0.063
0.326,-0.068
0.330,-0.081
0.335,-0.081
0.331,-0.085
0.332,-0.097
0.331,-0.096
0.330,-0.101
0.336,-0.105
0.335,-0.111
0.338,-0.116
0.333,-0.121
0.341,-0.124
0.340,-0.131
0.337,-0.133
0.339,-0.138
0.344,-0.146
0.343,-0.155
0.344,-0.160
0.340,-0.163
0.343,-0.168
0.338,-0.172
0.346,-0.175
0.340,-0.178
0.348,-0.191
0.341,-0.188
0.350,-0.193
0.341,-0.199
0.342,-0.205
0.345,-0.211
0.342,-0.216
0.344,-0.222
0.349,-0.223
0.344,-0.233
0.349,-0.238
0.353,-0.246
0.345,-0.249
0.352,-0.248
0.354,-0.258
0.354,-0.265
0.356,-0.264
0.350,-0.268
0.350,-0.279
0.350,-0.283
0.349,-0.287
0.352,-0.291
0.352,-0.299
0.356,-0.306
0.355,-0.310
0.356,-0.313
0.360,-0.317
0.357,-0.318
0.358,-0.322
0.355,-0.315
0.360,-0.321
0.351,-0.320
0.353,-0.322
0.356,-0.323
0.355,-0.322
0.359,-0.317
0.353,-0.318
