0.028,0.601
0.061,0.604
0.095,0.605
0.128,0.603
0.161,0.603
0.195,0.606
0.228,0.603
0.261,0.605
0.295,0.604
0.328,0.605
0.361,0.609
0.395,0.609
0.428,0.612
0.461,0.614
0.495,0.612
0.511,0.611
0.528,0.616
0.545,0.614
0.561,0.618
0.578,0.614
0.595,0.616
0.611,0.617
0.628,0.619
0.645,0.620
0.661,0.619
0.678,0.621
0.695,0.624
0.711,0.625
0.728,0.624
0.745,0.628
0.761,0.630
0.778,0.627
0.795,0.631
0.811,0.630
0.828,0.632
0.845,0.633
0.861,0.637
0.878,0.638
0.895,0.638
0.911,0.640
0.928,0.641
0.945,0.643
0.961,0.644
0.978,0.642
0.995,0.648
1.011,0.648
1.045,0.653
1.078,0.656
1.111,0.657
1.145,0.662
1.178,0.664
1.211,0.667
1.245,0.674
1.278,0.678
1.311,0.681
1.345,0.684
1.378,0.691
1.411,0.695
1.445,0.700
1.478,0.704
1.511,0.707
1.545,0.712
1.578,0.717
1.611,0.725
1.645,0.730
1.678,0.737
1.711,0.739
1.745,0.745
1.778,0.752
1.811,0.762
1.845,0.765
1.878,0.774
1.911,0.783
1.945,0.787
1.978,0.797
2.011,0.804
2.045,0.811
2.078,0.821
2.111,0.829
2.145,0.840
2.178,0.849
2.211,0.857
2.245,0.865
2.278,0.877
2.311,0.886
2.345,0.896
2.378,0.909
2.411,0.919
2.445,0.929
2.478,0.938
2.511,0.950
2.545,0.965
2.578,0.980
2.611,0.989
2.645,1.004
2.678,1.016
2.711,1.029
2.745,1.047
2.778,1.062
2.811,1.077
2.845,1.093
2.878,1.109
2.911,1.123
2.945,1.141
2.978,1.157
3.011,1.176
3.045,1.196
3.078,1.216
3.111,1.231
3.145,1.252
3.178,1.273
3.211,1.294
3.245,1.315
3.278,1.337
3.311,1.362
3.345,1.385
3.378,1.411
3.411,1.434
3.445,1.458
3.478,1.484
3.511,1.509
3.545,1.541
3.578,1.568
3.611,1.595
3.645,1.626
3.678,1.657
3.711,1.687
3.745,1.718
3.778,1.752
3.811,1.783
3.845,1.819
3.878,1.855
3.911,1.892
3.945,1.928
3.978,1.968
4.011,2.005
