0.028,0.600
0.045,0.599
0.078,0.601
0.111,0.600
0.128,0.603
0.161,0.605
0.195,0.603
0.228,0.603
0.261,0.605
0.295,0.604
0.328,0.608
0.361,0.606
0.395,0.606
0.428,0.607
0.461,0.610
0.495,0.609
0.528,0.613
0.545,0.615
0.561,0.617
0.578,0.618
0.595,0.615
0.611,0.615
0.628,0.619
0.645,0.617
0.661,0.619
0.678,0.622
0.695,0.621
0.711,0.623
0.728,0.625
0.745,0.623
0.761,0.628
0.778,0.627
0.795,0.627
0.811,0.628
0.828,0.629
0.845,0.632
0.861,0.633
0.878,0.635
0.895,0.636
0.911,0.639
0.928,0.638
0.945,0.641
0.961,0.642
0.978,0.644
0.995,0.642
1.011,0.645
1.045,0.650
1.078,0.653
1.111,0.654
1.145,0.658
1.178,0.662
1.211,0.665
1.245,0.670
1.278,0.673
1.311,0.680
1.345,0.684
1.378,0.688
1.411,0.690
1.445,0.693
1.478,0.701
1.511,0.703
1.545,0.711
1.578,0.715
1.611,0.719
1.645,0.725
1.678,0.731
1.711,0.738
1.745,0.745
1.778,0.751
1.811,0.755
1.845,0.766
1.878,0.771
1.911,0.780
1.945,0.786
1.978,0.794
2.011,0.798
2.045,0.810
2.078,0.819
2.111,0.828
2.145,0.832
2.178,0.845
2.211,0.851
2.245,0.859
2.278,0.872
2.311,0.883
2.345,0.889
2.378,0.903
2.411,0.913
2.445,0.926
2.478,0.937
2.511,0.950
2.545,0.957
2.578,0.972
2.611,0.986
2.645,0.997
2.678,1.011
2.711,1.026
2.745,1.039
2.778,1.054
2.811,1.072
2.845,1.086
2.878,1.103
2.911,1.115
2.945,1.133
2.978,1.150
3.011,1.170
3.045,1.189
3.078,1.204
3.111,1.224
3.145,1.242
3.178,1.266
3.211,1.287
3.245,1.307
3.278,1.327
3.311,1.353
3.345,1.376
3.378,1.398
3.411,1.423
3.445,1.449
3.478,1.472
3.511,1.499
3.545,1.524
3.578,1.556
3.611,1.584
3.645,1.614
3.678,1.640
3.711,1.671
3.745,1.706
3.778,1.736
3.811,1.769
3.845,1.804
3.878,1.841
3.911,1.873
3.945,1.911
3.978,1.947
4.011,1.985
