0.019,0.396
0.036,0.397
0.069,0.400
0.102,0.398
0.136,0.396
0.169,0.392
0.202,0.388
0.236,0.388
0.269,0.385
0.302,0.381
0.336,0.373
0.369,0.370
0.402,0.362
0.436,0.361
0.469,0.353
0.502,0.347
0.519,0.344
0.536,0.340
0.552,0.333
0.569,0.334
0.586,0.328
0.602,0.322
0.619,0.317
0.636,0.317
0.652,0.310
0.669,0.306
0.686,0.303
0.702,0.299
0.719,0.294
0.736,0.290
0.752,0.282
0.769,0.280
0.786,0.273
0.802,0.267
0.819,0.260
0.836,0.256
0.852,0.250
0.869,0.243
0.886,0.237
0.902,0.234
0.919,0.226
0.936,0.220
0.952,0.211
0.969,0.208
0.986,0.200
1.002,0.192
1.036,0.177
1.069,0.165
1.102,0.149
1.136,0.137
1.169,0.116
1.202,0.100
1.236,0.082
1.269,0.067
1.302,0.050
1.336,0.029
1.369,0.012
1.386,0.001
