0.019,0.403
0.052,0.399
0.086,0.399
0.119,0.398
0.136,0.399
0.169,0.394
0.202,0.392
0.236,0.392
0.269,0.389
0.302,0.381
0.336,0.380
0.369,0.376
0.402,0.370
0.436,0.362
0.469,0.358
0.502,0.350
0.519,0.345
0.536,0.343
0.552,0.342
0.569,0.338
0.586,0.332
0.602,0.326
0.619,0.325
0.636,0.322
0.652,0.316
0.669,0.310
0.686,0.308
0.702,0.302
0.719,0.296
0.736,0.295
0.752,0.287
0.769,0.283
0.786,0.278
0.802,0.272
0.819,0.268
0.836,0.262
0.852,0.255
0.869,0.247
0.886,0.241
0.902,0.237
0.919,0.232
0.936,0.226
0.952,0.217
0.969,0.213
0.986,0.207
1.019,0.191
1.052,0.176
1.086,0.165
1.119,0.148
1.152,0.133
1.186,0.114
1.219,0.098
1.252,0.083
1.286,0.063
1.319,0.044
1.352,0.027
1.386,0.007
