0.020,0.198
0.037,0.200
0.070,0.202
0.104,0.197
0.137,0.199
0.170,0.196
0.204,0.197
0.237,0.193
0.270,0.192
0.304,0.187
0.337,0.184
0.370,0.182
0.404,0.180
0.437,0.176
0.470,0.170
0.504,0.163
0.520,0.165
0.537,0.160
0.554,0.156
0.570,0.156
0.587,0.151
0.604,0.150
0.620,0.146
0.637,0.145
0.654,0.143
0.670,0.136
0.687,0.135
0.704,0.132
0.720,0.127
0.737,0.123
0.754,0.121
0.770,0.119
0.787,0.114
0.804,0.110
0.820,0.106
0.837,0.100
0.854,0.100
0.870,0.093
0.887,0.092
0.904,0.085
0.920,0.081
0.937,0.075
0.954,0.073
0.970,0.069
0.987,0.062
1.020,0.056
1.054,0.044
1.087,0.031
1.120,0.021
1.154,0.011
1.178,0.001
