0.020,0.200
0.037,0.200
0.054,0.201
0.087,0.199
0.120,0.201
0.137,0.197
0.170,0.196
0.204,0.194
0.237,0.193
0.254,0.192
0.287,0.189
0.320,0.190
0.354,0.187
0.387,0.180
0.420,0.176
0.454,0.172
0.487,0.171
0.520,0.165
0.537,0.160
0.554,0.160
0.570,0.159
0.587,0.154
0.604,0.151
0.620,0.148
0.637,0.145
0.654,0.142
0.670,0.142
0.687,0.137
0.704,0.134
0.720,0.132
0.737,0.127
0.754,0.126
0.770,0.118
0.787,0.117
0.804,0.115
0.820,0.111
0.837,0.107
0.854,0.102
0.870,0.099
0.887,0.094
0.904,0.087
0.920,0.086
0.937,0.079
0.954,0.078
0.970,0.071
0.987,0.068
1.004,0.060
1.037,0.051
1.070,0.041
1.104,0.031
1.137,0.021
1.170,0.010
1.191,-0.001
